Star Trek: Insurrection	1998	0.7448
Star Trek: Nemesis	2002	1.3908
Star Trek: The Motion Picture	1979	2.1073
Star Trek: The Wrath of Khan	1982	0.6295
Star Wars	1977	0.0807
Star Wars: Episode I - The Phantom Menace	1999	0.0648
Star Wars: Episode II - Attack of the Clones	2002	0.0600
Star Wars: Episode III - Revenge of the Sith	2005	0.0930
Star Wars: Episode V - The Empire Strikes Back	1980	0.2564
Star Wars: Episode VI - Return of the Jedi	1983	0.0666
Star Wars: The Clone Wars	2008	2.1102
StarCraft II: Wings of Liberty	2010	10.0000
Stardust	2007	0.6616
Stargate	1994	1.8601
Starship Troopers	1997	0.7002
Starsky & Hutch	2004	0.6111
State of Play	2009	2.2613
Stay Alive	2006	3.0151
Staying Alive	1983	9.8446
Stealing Harvard	2002	10.4253
Stealth	2005	2.5243
Steel Magnolias	1989	7.7384
Step Brothers	2008	0.8477
Step Up	2006	0.9664
Step Up 2: The Streets	2008	0.5726
Step Up 3D	2010	0.4734
Stepmom	1998	0.5183
Stestí	2005	7.6584
Stick It	2006	3.2436
Stigmata	1999	0.9697
Stir Crazy	1980	6.2631
Stir of Echoes	1999	2.9967
Stomp the Yard	2007	1.8164
Stop! Or My Mom Will Shoot	1992	14.1621
Stop-Loss	2008	7.4384
Stormbreaker	2006	4.5947
Stranger Than Fiction	2006	4.4256
Street Fighter	1994	4.1356
Street Fighter: The Legend of Chun-Li	2009	5.5515
Street Kings	2008	2.6491
StreetDance 3D	2010	7.2783
Stripes	1981	0.9784
Striptease	1996	1.3810
Stuart Little	1999	0.3570
Stuart Little 2	2002	0.4912
Stuck on You	2003	2.1152
Stóra planið	2008	12.5000
Sucker Punch	2011	1.2762
Sudden Death	1995	5.1069
Sudden Impact	1983	1.1294
Sugar & Spice	2001	12.4508
Summer Catch	2001	5.2524
Summer of Sam	1999	4.6830
Sundo	2009	5.1198
Sunshine	2007	4.8524
Sunshine	1999	9.0074
Sunshine Cleaning	2008	5.2496
SupahPapalicious	2008	3.4380
Super 8	2011	0.3908
Super Size Me	2004	5.2473
Super Troopers	2001	5.2820
Superbad	2007	0.7682
Superhero Movie	2008	2.0748
Superman	1978	1.1982
Superman II	1980	0.8739
Superman III	1983	2.1674
Superman Returns	2006	0.1889
Superstar	1999	2.0145
Surf's Up	2007	0.8930
Suriyothai	2001	2.4521
Surrogates	2009	2.8027
Surviving Christmas	2004	13.4225
Suspect Zero	2004	8.8582
Svo á jörðu sem á himni	1992	7.4072
Svolochi	2006	0.9225
Sweeney Todd: The Demon Barber of Fleet Street	2007	0.9324
Sweet Home Alabama	2002	0.3530
Sweet November	2001	3.4467
Sweet and Lowdown	1999	9.9323
Swimfan	2002	2.8629
Swimming Pool	2003	7.1005
Swing Vote	2008	6.0104
Switchback	1997	13.1128
Swordfish	2001	0.9304
Synecdoche, New York	2008	13.5525
Syriana	2005	0.9458
Szöke kóla	2005	6.2500
Sínjárók	2007	6.1728
T)Raumschiff Surprise - Periode 1	2004	7.4851
T-Rex: Back to the Cretaceous	1998	0.0781
T2	2009	3.1947
TMNT	2007	1.9412
TRON	1982	4.1357
TRON: Legacy	2010	0.1330
Take the Lead	2006	2.6651
Taken 2	2012	12.5000
Takers	2010	1.5729
Taking Lives	2004	2.2513
Talladega Nights: The Ballad of Ricky Bobby	2006	0.6743
Tango	1998	13.3764
Tango & Cash	1989	6.0392
Tangshan dadizhen	2010	1.7037
Tanguy	2001	8.6552
Tao jie	2011	8.3022
Taps	1981	2.8364
Tarzan	1999	0.1523
Tau man ji D	2005	4.0724
Taxi 2	2000	14.1178
Taxi Driver	1976	10.2301
Taxidermia	2006	1.9999
Te wu mi cheng	2001	4.3036
Tea with Mussolini	1999	4.0872
Teacher's Pet	2004	12.1294
Teachers	1984	4.7238
Team America: World Police	2004	1.9849
Tears of the Sun	2003	2.0701
Ted	2012	4.4590
Teenage Mutant Ninja Turtles	1990	4.6206
Teenage Mutant Ninja Turtles II: The Secret of the Ooze	1991	6.8702
Teenage Mutant Ninja Turtles III	1993	12.4463
Temptation Island	2011	4.9553
Tequila Sunrise	1988	11.0250
Terminal Velocity	1994	13.6923
Terminator 2: Judgment Day	1991	0.2667
Terminator 3: Rise of the Machines	2003	0.2273
Terminator Salvation	2009	0.3000
Terms of Endearment	1983	0.5048
Thank You for Smoking	2005	1.9017
That Darn Cat	1997	4.5203
That Old Feeling	1997	9.2678
That Thing You Do!	1996	2.7560
That's My Boy	2012	5.5010
The 13th Warrior	1999	1.7795
The 40 Year Old Virgin	2005	0.4917
The 51st State	2001	13.9919
The 6th Day	2000	1.6087
The A-Team	2010	0.5206
The Abyss	1989	6.0435
The Accidental Husband	2008	6.8251
The Addams Family	1991	4.7178
The Adjustment Bureau	2011	1.0974
The Adventures of Buckaroo Banzai Across the 8th Dimension	1984	13.2126
The Adventures of Elmo in Grouchland	1999	8.0837
The Adventures of Pinocchio	1996	5.6659
The Adventures of Pluto Nash	2002	6.2027
The Adventures of Rocky & Bullwinkle	2000	2.2839
The Adventures of Sharkboy and Lavagirl 3-D	2005	1.0429
The Adventures of Tintin	2011	0.5846
The Age of Innocence	1993	13.8159
The Alamo	2004	2.4669
The Amazing Spider-Man	2012	1.6493
The American	2010	2.3700
The American President	1995	5.8257
The Amityville Horror	2005	1.5249
The Amityville Horror	1979	7.7354
The Animal	2001	1.4634
The Ant Bully	2006	1.8536
The Apostle	1997	3.3678
The AristoCats	1970	13.2917
The Aristocrats	2005	7.2783
The Arrival	1996	10.5692
The Art of War	2000	2.3359
The Artist	2011	1.0700
The Assassination of Jesse James by the Coward Robert Ford	2007	12.1774
The Associate	1996	8.1221
The Astronaut's Wife	1999	6.0109
The Avengers	2012	0.0767
The Avengers	1998	4.2246
The Aviator	2004	0.4271
The Baby-Sitters Club	1995	11.7431
The Bachelor	1999	3.3810
The Back-up Plan	2010	2.1097
The Banger Sisters	2002	2.1399
The Bank Job	2008	2.7265
The Beautician and the Beast	1997	7.9150
The Benchwarmers	2006	2.7864
The Best Exotic Marigold Hotel	2011	1.4008
The Best Little Whorehouse in Texas	1982	6.5774
The Best Man	1999	2.6193
The Big Bounce	2004	10.9771
The Big Chill	1983	11.8851
The Big Hit	1998	3.2698
The Big Lebowski	1998	3.4932
The Big Year	2011	10.0135
The Birdcage	1996	1.1151
The Black Cauldron	1985	4.0412
The Black Dahlia	2006	5.8714
The Black Hole	1979	12.0914
The Blair Witch Project	1999	0.4027
The Blind Side	2009	0.1908
The Blue Lagoon	1980	10.5662
The Blues Brothers	1980	4.0749
The Boat That Rocked	2009	10.9487
The Bodyguard	1992	0.2139
The Bodyguard 2	2007	10.0000
The Bone Collector	1999	0.8938
The Book of Eli	2010	0.7216
The Boondock Saints II: All Saints Day	2009	8.8425
The Borrowers	1997	2.6591
The Bourne Identity	2002	0.3649
The Bourne Supremacy	2004	0.3015
The Bourne Ultimatum	2007	0.2530
The Boy in the Striped Pyjamas	2008	5.5170
The Brady Bunch Movie	1995	11.8664
The Brave One	2007	1.8950
The Break-Up	2006	0.5703
The Breakfast Club	1985	2.5653
The Bridges of Madison County	1995	2.3397
The Brothers	2001	3.6999
The Brothers Grimm	2005	1.5939
The Bucket List	2007	0.5459
The Butterfly Effect	2004	1.2383
The Cabin in the Woods	2011	1.7253
The Cable Guy	1996	1.4247
The Cannonball Run	1981	6.3135
The Cave	2005	5.4718
The Cell	2000	0.8098
The Chamber	1996	4.7977
The Change-Up	2011	2.3693
The China Syndrome	1979	11.7026
The Chronicles of Narnia: Prince Caspian	2008	0.1865
The Chronicles of Narnia: The Lion, the Witch and the Wardrobe	2005	0.1255
The Chronicles of Narnia: The Voyage of the Dawn Treader	2010	0.5526
The Chronicles of Riddick	2004	1.1957
The Cider House Rules	1999	0.9492
The Clearing	2004	13.5111
The Client	1994	2.9346
The Color Purple	1985	3.6030
The Color of Money	1986	8.5317
The Comebacks	2007	10.3247
The Company Men	2010	13.5412
The Conspirator	2010	4.6870
The Constant Gardener	2005	1.7003
The Contender	2000	3.8559
The Cooler	2003	12.8189
The Core	2003	1.6060
The Corruptor	1999	7.2870
The Cotton Club	1984	11.1151
The Count of Monte Cristo	2002	0.8491
The Country Bears	2002	3.7720
The Covenant	2006	6.0210
The Craft	1996	3.5098
The Crazies	2010	2.1849
The Crew	2000	6.1627
The Crocodile Hunter: Collision Course	2002	2.8770
The Crow	1994	5.4097
The Crow: City of Angels	1996	4.1027
The Crucible	1996	12.6822
The Crying Game	1992	9.7835
The Curious Case of Benjamin Button	2008	0.3247
The Curse of the Jade Scorpion	2001	6.5731
The Da Vinci Code	2006	0.2278
The Dancer	2000	12.9870
The Darjeeling Limited	2007	3.4208
The Dark Crystal	1982	3.0001
The Dark Knight Rises	2012	4.0000
The Darkest Hour	2011	3.5565
The Day After Tomorrow	2004	0.1605
The Day the Earth Stood Still	2008	0.5538
The Deep	1977	9.9147
The Deep End	2001	6.8562
The Deep End of the Ocean	1999	6.8358
The Deer Hunter	1978	5.8315
The Delta Force	1986	3.9533
The Departed	2006	0.3034
The Descendants	2011	0.6613
The Descent	2005	2.4226
The Devil Inside	2012	1.7911
The Devil Wears Prada	2006	0.3642
The Devil's Advocate	1997	0.5785
The Devil's Own	1997	1.3110
The Devil's Rejects	2005	8.6461
The Dictator	2012	2.1002
The Dilemma	2011	2.9320
The Dirty Dozen	1967	13.3880
The Distinguished Gentleman	1992	13.3874
The Doors	1991	11.4308
The Dreamers	2003	10.1845
The Duchess	2008	4.9546
The Dukes of Hazzard	2005	0.8625
The Eagle	2011	5.7433
The Edge	1997	3.1419
The Elder Scrolls V: Skyrim	2011	10.0000
The Electric Horseman	1979	10.8595
The Emerald Forest	1985	2.5844
The Emperor's Club	2002	7.4552
The Emperor's New Groove	2000	0.4742
The End	1978	11.5913
The End of the Affair	1999	7.0181
The Enforcer	1976	13.7240
The English Patient	1996	0.3365
The Exorcism of Emily Rose	2005	1.1975
The Exorcist	1973	0.6581
The Exorcist III	1990	12.8125
The Expendables	2010	0.2729
The Expendables 2	2012	10.0000
The Eye	2008	2.2429
The Faculty	1998	1.4505
The Family Man	2000	0.8936
The Family Stone	2005	1.2241
The Family That Preys	2008	6.6726
The Fan	1996	4.6377
The Fast and the Furious	2001	0.3207
The Fast and the Furious: Tokyo Drift	2006	0.9569
The Fifth Element	1997	0.4775
The Fighter	2010	0.8065
The Fighting Temptations	2003	2.5171
The Final Destination	2009	1.2786
The Firm	1993	1.4831
The First Wives Club	1996	0.4707
The Fisher King	1991	11.5143
The Five-Year Engagement	2012	4.4464
The Flintstones	1994	1.1050
The Flintstones in Viva Rock Vegas	2000	1.6371
The Fly	1986	11.8403
The Fog	2005	6.1338
The Forbidden Kingdom	2008	1.0017
The Forgotten	2004	1.2777
The Fountain	2006	6.0193
The Four Feathers	2002	3.6566
The Four Seasons	1981	11.3753
The Fourth Kind	2009	5.0600
The Fox and the Hound	1981	9.1518
The French Connection	1971	12.0067
The Frighteners	1996	5.3576
The Fugitive	1993	1.0638
The Full Monty	1997	0.2884
The Game	1997	0.9379
The Game Plan	2007	0.6236
The General's Daughter	1999	0.6236
The Getaway	1972	11.1166
The Ghost Writer	2010	1.2882
The Ghost and the Darkness	1996	1.3074
The Gift	2000	2.7697
The Girl Next Door	2004	5.9644
The Girl with the Dragon Tattoo	2011	0.7997
The Glass House	2001	5.0847
The Glimmer Man	1996	2.9056
The Godfather	1972	0.5099
The Godfather: Part II	1974	8.7930
The Godfather: Part III	1990	3.1648
The Gods Must Be Crazy	1980	0.8556
The Golden Child	1986	6.4847
The Golden Compass	2007	0.4478
The Golden Seal	1983	13.9389
The Good Girl	2002	4.8892
The Good Shepherd	2006	1.4996
The Good Son	1993	12.0740
The Goodbye Girl	1977	6.9522
The Goods: Live Hard, Sell Hard	2009	12.5790
The Goonies	1985	1.3500
The Gospel	2005	9.9220
The Graduate	1967	3.8995
The Great Debaters	2007	2.1259
The Great Gatsby	2012	7.8740
The Great Mouse Detective	1986	10.3708
The Great Raid	2005	5.5793
The Greatest Game Ever Played	2005	10.0949
The Green Hornet	2011	1.4191
The Green Mile	1999	0.3658
The Grey	2011	1.8054
The Grudge	2004	1.0760
The Grudge 2	2006	5.2719
The Guard	2011	8.9629
The Guru	2002	9.5583
The Hand That Rocks the Cradle	1992	6.7766
The Hangover	2009	0.1406
The Hangover Part II	2011	0.2666
The Happening	2008	0.6171
The Hard Way	1991	9.7980
The Haunted Mansion	2003	0.6674
The Haunting	1999	0.6112
The Haunting in Connecticut	2009	2.6891
The Heartbreak Kid	2007	1.7959
The Help	2011	0.2305
The Hills Have Eyes	2006	1.3941
The Hills Have Eyes II	2007	6.3221
The Hitcher	2007	7.6183
The Hitchhiker's Guide to the Galaxy	2005	1.1255
The Holiday	2006	1.1244
The Honeymooners	2005	7.7249
The Horse Whisperer	1998	0.5985
The Hot Chick	2002	1.7478
The Hours	2002	1.0068
The House Bunny	2008	2.5047
The Human Stain	2003	6.9405
The Hunchback of Notre Dame	1996	0.3252
The Hunger Games	2012	0.0940
The Hunt for Red October	1990	1.9682
The Hunted	2003	2.4220
The Hurricane	1999	1.5722
The Hurt Locker	2008	4.4967
The Ice Pirates	1984	10.3314
The Ice Storm	1997	8.6821
The Ides of March	2011	1.9574
The Illusionist	2006	1.1741
The Imaginarium of Doctor Parnassus	2009	5.7531
The Importance of Being Earnest	2002	6.5053
The Inbetweeners Movie	2011	14.1507
The Incredible Hulk	2008	0.3469
The Incredibles	2004	0.1333
The Indian in the Cupboard	1995	12.1148
The Informant!	2009	2.9486
The Insider	1999	1.2666
The Interpreter	2005	0.8361
The Invention of Lying	2009	5.3673
The Invisible	2007	4.3791
The Iron Giant	1999	2.1240
The Iron Lady	2011	2.8814
The Island	2005	1.4273
The Island of Dr. Moreau	1996	2.5877
The Italian Job	2003	0.4663
The Jackal	1997	0.7914
The Jacket	2005	6.2221
The Jerk	1979	8.1555
The Jewel of the Nile	1985	1.1173
The Jungle Book	1967	1.3485
The Jungle Book	1994	10.6763
The Jungle Book 2	2003	0.8368
The Karate Kid	2010	0.0861
The Karate Kid	1984	0.4935
The Karate Kid, Part II	1986	0.4515
The Kid	2000	0.7219
The Kids Are All Right	2010	4.2176
The Killing Fields	1984	1.8038
The King and I	1999	7.4953
The King's Speech	2010	0.3035
The Kingdom	2007	2.5816
The Kite Runner	2007	3.2583
The Ladies Man	2000	7.6025
The Ladykillers	2004	1.3401
The Lake House	2006	1.0637
The Land Before Time	1988	0.8972
The Last Airbender	2010	0.1790
The Last Boy Scout	1991	11.4797
The Last Castle	2001	4.8580
The Last Emperor	1987	8.8333
The Last Exorcism	2010	3.7713
The Last House on the Left	2009	3.2698
The Last King of Scotland	2006	3.3187
The Last Kiss	2006	12.4977
The Last Legion	2007	8.0036
The Last Mimzy	2007	3.6657
The Last Samurai	2003	0.3503
The Last Song	2010	1.0581
The Last Station	2009	7.7582
The Last Temptation of Christ	1988	8.8685
The Last of the Mohicans	1992	6.0305
The Lawnmower Man	1992	3.3969
The League of Extraordinary Gentlemen	2003	0.5423
The Legend of Bagger Vance	2000	3.1379
The Legend of Zorro	2005	1.8115
The Life Aquatic with Steve Zissou	2004	3.5841
The Life of David Gale	2003	5.4500
The Lincoln Lawyer	2011	1.2725
The Lion King	1994	0.0724
The Little Mermaid	1989	0.7800
The Little Rascals	1994	12.9325
The Little Vampire	2000	7.3883
The Living Daylights	1987	0.9795
The Living Sea	1995	11.4155
The Lizzie McGuire Movie	2003	1.6347
The Lone Ranger	2013	4.6512
The Long Kiss Goodnight	1996	1.7165
The Longest Day	1962	12.8866
The Longest Yard	2005	0.3107
The Longshots	2008	6.4917
The Lorax	2012	0.2077
The Lord of the Rings: The Fellowship of the Ring	2001	0.0567
The Lord of the Rings: The Return of the King	2003	0.0834
The Lord of the Rings: The Two Towers	2002	0.0734
The Lost Gold of Khan	2011	13.3333
The Lost World: Jurassic Park	1997	0.1459
The Love Bug	1968	13.4383
The Love Guru	2008	2.2829
The Lovely Bones	2009	2.7231
The Lucky One	2012	1.5082
The Magdalene Sisters	2002	9.7617
The Magic Roundabout	2005	12.9534
The Majestic	2001	2.3098
The Man	2005	14.1976
The Man Who Knew Too Little	1997	7.2613
The Man Who Loved Women	1983	12.3357
The Man Who Wasn't There	2001	6.8353
The Man with the Golden Gun	1974	3.7098
The Manchurian Candidate	2004	0.9626
The Marine	2006	3.6106
The Mask	1994	0.2184
The Mask of Zorro	1998	0.3956
The Master of Disguise	2002	1.5869
The Matador	2005	7.1805
The Matrix	1999	0.1954
The Matrix Reloaded	2003	0.1242
The Matrix Revolutions	2003	0.2882
The Mechanic	2011	2.4147
The Medallion	2003	3.8616
The Men Who Stare at Goats	2009	2.5527
The Merchant of Venice	2004	8.1250
The Messengers	2007	4.4186
The Mexican	2001	0.9534
The Mighty Ducks	1992	1.0192
The Mirror Has Two Faces	1996	1.5526
The Mission	1986	4.1527
The Mist	2007	1.6863
The Mod Squad	1999	5.7760
The Money Pit	1986	3.3852
The Mothman Prophecies	2002	3.3747
The Mrs. Clause	2008	9.0909
The Mummy	1999	0.2717
The Mummy Returns	2001	0.2019
The Mummy: Tomb of the Dragon Emperor	2008	0.2012
The Muppet Movie	1979	9.2033
The Muppets	2011	0.6680
The Muse	1999	7.0802
The Musketeer	2001	5.0082
The Naked Gun 2½: The Smell of Fear	1991	5.9580
The Naked Gun: From the Files of Police Squad!	1988	6.8921
The Naked Monster	2005	2.8571
The Namesake	2006	4.8386
The Nanny Diaries	2007	2.5176
The Nativity Story	2006	3.1579
The Natural	1984	1.2361
The Negotiator	1998	1.7871
The Net	1995	1.9848
The Neverending Story II: The Next Chapter	1990	5.2816
The New Guy	2002	4.8704
The New World	2005	6.6091
The Newton Boys	1998	10.2045
The Next Best Thing	2000	4.1755
The Next Three Days	2010	6.0144
The Nightmare Before Christmas	1993	0.6530
The Ninth Gate	1999	2.9462
The Notebook	2004	0.5931
The Number 23	2007	6.5731
The Nutcracker in 3D	2009	11.0573
The Nutty Professor	1996	0.3241
The Object of My Affection	1998	3.2735
The Odd Couple II	1998	5.2133
The Omega Code	1999	3.7125
The Omen	1976	10.3583
The Omen	2006	1.0990
The One	2001	2.8771
The Opposite of Sex	1998	7.9572
The Order	2003	10.5202
The Original Kings of Comedy	2000	2.1379
The Other Boleyn Girl	2008	2.6973
The Other Guys	2010	0.5772
The Other Side of Heaven	2001	5.6392
The Other Sister	1999	2.4165
The Others	2001	0.4785
The Out-of-Towners	1999	2.0018
The Pacifier	2005	0.5002
The Painted Veil	2006	6.4024
The Parent Trap	1998	0.8421
The Passion of the Christ	2004	0.0681
The Patriot	2000	0.5363
The Peacemaker	1997	1.5391
The Pelican Brief	1993	2.1590
The People Under the Stairs	1991	4.4950
The People vs. Larry Flynt	1996	4.1102
The Perfect Man	2005	7.5059
The Perfect Score	2004	11.7304
The Perfect Storm	2000	0.2136
The Phantom	1996	6.5549
The Phantom of the Opera	2004	0.7970
The Pianist	2002	0.9141
The Piano	1993	11.2847
The Pink Panther	2006	1.0909
The Pink Panther 2	2009	2.6655
The Pirates Who Don't Do Anything: A VeggieTales Movie	2008	11.9312
The Pirates! Band of Misfits	2012	2.9708
The Players Club	1998	2.6526
The Pledge	2001	3.7519
The Polar Express	2004	0.1708
The Poseidon Adventure	1972	7.5229
The Postman	1997	5.3213
The Powerpuff Girls	2002	9.5730
The Preacher's Wife	1996	1.1722
The Prestige	2006	1.1557
The Prince & Me	2004	3.2839
The Prince of Egypt	1998	0.4124
The Prince of Tides	1991	7.0979
The Princess Bride	1987	6.6261
The Princess Diaries	2001	0.3628
The Princess Diaries 2: Royal Engagement	2004	0.4349
The Princess and the Frog	2009	0.5280
The Producers	2005	5.5925
The Punisher	2004	2.4742
The Purple Rose of Cairo	1985	4.8279
The Pursuit of Happyness	2006	0.4930
The Queen	2006	0.8885
The Quest	1996	6.7217
The Quiet American	2002	3.0209
The Rage: Carrie 2	1999	2.8692
The Rainmaker	1997	1.4987
The Raven	2012	5.3522
The Reader	2008	1.7369
The Reaping	2007	3.6931
The Recruit	2003	1.2307
The Relic	1997	1.7389
The Replacement Killers	1998	4.3372
The Replacements	2000	1.5193
The Rescuers	1974	7.4266
The Ring	2002	0.4610
The Ring Two	2005	1.0859
The Ringer	2005	2.2493
The Rite	2011	3.3235
The River Wild	1994	3.2618
The Road	2009	8.3507
The Road to El Dorado	2000	1.4662
The Rock	1996	0.3269
The Rocker	2008	13.0410
The Rocketeer	1991	9.1006
The Rocky Horror Picture Show	1975	5.2395
The Rookie	2002	0.6112
The Roommate	2011	3.6037
The Royal Tenenbaums	2001	0.7422
The Rugrats Movie	1998	0.4606
The Ruins	2008	3.9448
The Rum Diary	2011	7.9253
The Rundown	2003	1.9334
The Running Man	1987	6.0524
The Saint	1997	0.7327
The Santa Clause	1994	2.0346
The Santa Clause 2	2002	0.5858
The Santa Clause 3: The Escape Clause	2006	0.9552
The Savages	2007	10.1224
The School of Rock	2003	0.6100
The Score	2001	0.9316
The Scorpion King	2002	0.7899
The Secret Life of Bees	2008	1.4686
The Secret of My Succe$s	1987	9.6316
The Seeker: The Dark Is Rising	2007	13.7053
The Sentinel	2006	2.1410
The Shaggy Dog	2006	0.8982
The Shawshank Redemption	1994	6.0318
The Shining	1980	8.2598
The Shipping News	2001	5.3412
The Siege	1998	1.5688
The Silence of the Lambs	1991	0.1790
The Simpsons Movie	2007	0.1764
The Sisterhood of the Traveling Pants	2005	1.7029
The Sisterhood of the Traveling Pants 2	2008	1.9420
The Sitter	2011	3.0713
The Sixth Man	1997	3.6866
The Sixth Sense	1999	0.0833
The Skeleton Key	2005	1.7969
The Skulls	2000	3.4532
The Smurfs	2011	0.3981
The Social Network	2010	0.4058
The Soloist	2009	3.3610
The Sorcerer's Apprentice	2010	0.3280
The Sound of Music	1965	2.5246
The Spanish Prisoner	1997	4.0596
The Specialist	1994	2.2791
The Spiderwick Chronicles	2008	0.7315
The Spirit	2008	7.1021
The Spitfire Grill	1996	8.8533
The SpongeBob SquarePants Movie	2004	0.6827
The Spy Next Door	2010	7.2712
The Spy Who Loved Me	1977	2.3524
The Squid and the Whale	2005	8.8350
The Station Agent	2003	10.0363
The Stepfather	2009	11.3789
The Stepford Wives	2004	1.0307
The Sting	1973	3.9625
The Story of Us	1999	4.8368
The Straight Story	1999	5.8895
The Strangers	2008	2.2445
The Sum of All Fears	2002	0.6133
The Sure Thing	1985	4.1454
The Sweetest Thing	2002	3.1564
The Sword and the Sorcerer	1982	2.5643
The Tailor of Panama	2001	3.6245
The Taking of Pelham 1 2 3	2009	1.1715
The Tale of Despereaux	2008	2.0439
The Talented Mr. Ripley	1999	0.7144
The Ten Commandments	1956	7.3377
The Terminal	2004	0.6849
The Terminator	1984	2.0610
The Texas Chainsaw Massacre	2003	1.0462
The Texas Chainsaw Massacre: The Beginning	2006	1.5359
The Thin Red Line	1998	1.2749
The Thing	1982	11.9816
The Thing	2011	6.2491
The Thirteenth Floor	1999	6.8636
The Thomas Crown Affair	1999	0.4975
The Three Musketeers	2011	2.4160
The Three Stooges	2012	1.9624
The Tigger Movie	2000	0.9797
The Time Machine	2002	1.2408
The Time Traveler's Wife	2009	0.9632
The Tourist	2010	0.9287
The Towering Inferno	1974	5.3115
The Town	2010	0.7352
The Toy	1982	2.2731
The Transporter	2002	2.6427
The Tree of Life	2011	3.3603
The Trip to Bountiful	1985	9.4543
The Truman Show	1998	0.4201
The Truth About Cats & Dogs	1996	6.9480
The Tuxedo	2002	1.4011
The Twilight Saga: Breaking Dawn - Part 1	2011	0.2184
The Twilight Saga: Breaking Dawn - Part 2	2012	7.6046
The Twilight Saga: Eclipse	2010	0.0894
The Ugly Truth	2009	1.2302
The Unborn	2009	2.1469
The Ungasis and Escaleras Adventure)	2008	1.9608
The Uninvited	2009	4.5066
The Untouchables	1987	5.7709
The Upside of Anger	2005	4.6334
The Verdict	1982	12.3993
The Village	2004	0.3535
The Virgin Suicides	1999	11.0349
The Visual Bible: The Gospel of John	2003	11.1827
The Vow	2012	0.6742
The War of the Roses	1989	7.3447
The Warrior's Way	2010	10.2151
The Wash	2001	9.9804
The Water Horse	2007	0.7505
The Waterboy	1998	0.2783
The Way We Were	1973	13.6963
The Way of the Gun	2000	14.0358
The Weather Man	2005	6.7447
The Wedding Date	2005	2.9445
The Wedding Planner	2001	1.3154
The Wedding Singer	1998	0.4309
The Whole Nine Yards	2000	1.4937
The Whole Ten Yards	2004	5.3112
The Wicker Man	2006	3.5861
The Wild	2006	1.6378
The Wild Thornberrys Movie	2002	1.1425
The Wings of the Dove	1997	4.6299
The Winslow Boy	1999	12.9974
The Witches of Eastwick	1987	9.1965
The Wizard of Oz	1939	7.9215
The Wolfman	2010	1.3597
The Wolverine	2013	12.5000
The Woman in Black	2012	1.6481
The Wood	1999	3.1202
The World Is Not Enough	1999	0.2857
The World's Fastest Indian	2005	6.2605
The Wrestler	2008	2.3594
The X Files	1998	0.4616
The X Files: I Want to Believe	2008	1.4675
The Young Victoria	2009	3.0617
Thelma & Louise	1991	10.4508
There Will Be Blood	2007	1.7852
There's Something About Mary	1998	0.1736
They	2002	8.2484
Think Like a Man	2012	1.0206
Thinner	1996	6.7899
Thir13en Ghosts	2001	2.2400
Thirteen Conversations About One Thing	2001	13.0160
Thirteen Days	2000	2.2225
This Christmas	2007	3.2185
This Is It	2009	0.0591
This Means War	2012	1.1696
Thomas and the Magic Railroad	2000	5.9134
Thor	2011	0.1367
Three Fugitives	1989	12.7532
Three Kings	1999	0.8502
Three to Tango	1999	9.6538
Thrill Ride: The Science of Fun	1997	0.3167
Throw Momma from the Train	1987	10.0327
Thunderball	1965	2.5413
Thunderbirds	2004	8.7801
Tian xia wu zei	2004	4.3234
Tightrope	1984	2.4896
Till My Heartaches End	2010	4.9529
Tillsammans	2000	9.1983
Time Bandits	1981	3.6992
Timecop	1994	1.1294
Timeline	2003	2.6165
Tin Cup	1996	1.1557
Tinker Tailor Soldier Spy	2011	1.5127
Titan A.E.	2000	2.4874
Titanic	1997	0.0231
Tmavomodrý svet	2001	10.2821
To Fly!	1976	4.5641
To Wong Foo Thanks for Everything, Julie Newmar	1995	3.6242
To the Limit	1989	10.8108
Tobruk	2008	12.5000
Todo sobre mi madre	1999	3.0888
Tom yum goong	2005	3.4321
Tombstone	1993	8.5625
Tomorrow Never Dies	1997	0.1738
Tomorrow, When the War Began	2010	7.0965
Tootsie	1982	0.9792
Top Gun	1986	0.1450
Topsy-Turvy	1999	9.5101
Torque	2004	2.5896
Torrente 2: Misión en Marbella	2001	8.7723
Tortilla Soup	2001	14.0009
Total Recall	1990	1.0447
Tough Guys	1986	4.9767
Tower Heist	2011	1.0914
Town & Country	2001	7.1701
Toy Story	1995	0.1084
Toy Story 2	1999	0.1095
Toy Story 3	2010	0.0731
Trading Places	1983	0.7426
Traffic	2000	0.2979
Training Day	2001	1.1882
Trainspotting	1996	2.9343
Traitor	2008	3.2822
Transamerica	2005	6.2198
Transformers	2007	0.0849
Transformers: Dark of the Moon	2011	0.1090
Transformers: Revenge of the Fallen	2009	0.1007
Transporter 2	2005	1.3855
Transporter 3	2008	4.0967
Treasure Planet	2002	1.4416
Tremors	1990	13.1166
Trial and Error	1997	9.5820
Trippin'	1999	6.4233
Tristan + Isolde	2006	6.5977
Tropic Thunder	2008	0.5607
Troy	2004	0.2836
True Crime	1999	6.8314
True Grit	2010	0.3385
True Lies	1994	0.9864
Tsatsiki, morsan och polisen	1999	11.7996
Tu la conosci Claudia?	2004	10.9936
Tuck Everlasting	2002	3.2818
Turbulence	1997	6.7508
Turetskiy gambit	2005	0.2632
Turner & Hooch	1989	8.9208
Twelve Monkeys	1995	1.4638
Twilight	1998	8.1125
Twins	1988	2.1289
Twister	1996	0.2005
