Bell, Rini	The Terminal	2004
Bell, Rini	Ghost World	2001
Bell, Rini	Road Trip	2000
Day, Jared	Because of Winn-Dixie	2005
Day, Jared	Serving Sara	2002
Day, Jared	After the Sunset	2004
Mannion, Tom	Beyond the Sea	2004
Mannion, Tom	Croupier	1998
Mannion, Tom	Star Wars: Episode VI - Return of the Jedi	1983
Cecere, Vince	The Crew	2000
Cecere, Vince	Analyze This	1999
Cecere, Vince	Ace Ventura: Pet Detective	1994
Cecere, Vince	Serving Sara	2002
Cecere, Vince	Drop Zone	1994
Sánchez, Mario Ernesto	Proof of Life	2000
Sánchez, Mario Ernesto	8MM	1999
Sánchez, Mario Ernesto	Miami Vice	2006
Sánchez, Mario Ernesto	The Specialist	1994
Sánchez, Mario Ernesto	Bad Boys	1995
Sánchez, Mario Ernesto	The Truman Show	1998
McGregor, Melisa	Uptown Girls	2003
McGregor, Melisa	Definitely, Maybe	2008
McGregor, Melisa	The Nanny Diaries	2007
Coker, David (I)	Harry Potter and the Order of the Phoenix	2007
Coker, David (I)	Harry Potter and the Chamber of Secrets	2002
Coker, David (I)	Harry Potter and the Half-Blood Prince	2009
Coker, David (I)	Harry Potter and the Sorcerer's Stone	2001
Ottavino, John (I)	Malcolm X	1992
Ottavino, John (I)	Presumed Innocent	1990
Ottavino, John (I)	Revolutionary Road	2008
Ottavino, John (I)	The Fisher King	1991
Ottavino, John (I)	The Happening	2008
Helmer, Jessica	When a Stranger Calls	2006
Helmer, Jessica	Stuck on You	2003
Helmer, Jessica	The Devil's Rejects	2005
Krasner, Sarah	A Civil Action	1998
Krasner, Sarah	Star Trek: Insurrection	1998
Krasner, Sarah	Apollo 13	1995
Krasner, Sarah	Dangerous Minds	1995
Krasner, Sarah	Rush Hour	1998
Rhee, Lil	Body of Lies	2008
Rhee, Lil	xXx: State of the Union	2005
Rhee, Lil	Duplicity	2009
Rhee, Lil	Live Free or Die Hard	2007
Rhee, Lil	Burn After Reading	2008
Franz, Dennis (I)	Die Hard 2	1990
Franz, Dennis (I)	Popeye	1980
Franz, Dennis (I)	Scarface	1983
Franz, Dennis (I)	City of Angels	1998
Franz, Dennis (I)	Psycho II	1983
Bologna, Joseph	Blame It on Rio	1984
Bologna, Joseph	Big Daddy	1999
Bologna, Joseph	My Favorite Year	1982
Bologna, Joseph	Ice Age: The Meltdown	2006
Christopher, Julian	The Exorcism of Emily Rose	2005
Christopher, Julian	X-Men: The Last Stand	2006
Christopher, Julian	88 Minutes	2007
Beardsley, Michael (I)	The Adventures of Rocky & Bullwinkle	2000
Beardsley, Michael (I)	National Security	2003
Beardsley, Michael (I)	Crazy/Beautiful	2001
Beardsley, Michael (I)	Dude, Where's My Car?	2000
Beardsley, Michael (I)	Joe Dirt	2001
Beardsley, Michael (I)	Men in Black II	2002
Selleck, Tom	In & Out	1997
Selleck, Tom	Meet the Robinsons	2007
Selleck, Tom	Killers	2010
Selleck, Tom	3 Men and a Baby	1987
Selleck, Tom	3 Men and a Little Lady	1990
Cruz, Raymond (I)	Collateral Damage	2002
Cruz, Raymond (I)	The Rock	1996
Cruz, Raymond (I)	Up Close & Personal	1996
Cruz, Raymond (I)	Alien: Resurrection	1997
Cruz, Raymond (I)	Clear and Present Danger	1994
Cruz, Raymond (I)	Training Day	2001
Cruz, Raymond (I)	Gremlins 2: The New Batch	1990
Cruz, Raymond (I)	Broken Arrow	1996
Cruz, Raymond (I)	Under Siege	1992
Cruz, Raymond (I)	Out for Justice	1991
Hoffman, Jeffrey	Dogma	1999
Hoffman, Jeffrey	Summer of Sam	1999
Hoffman, Jeffrey	Cradle Will Rock	1999
Duncil, Sierra Lyn	Blonde Ambition	2007
Duncil, Sierra Lyn	Year One	2009
Duncil, Sierra Lyn	The Reaping	2007
Martinez, Adrian (I)	The Interpreter	2005
Martinez, Adrian (I)	Extremely Loud & Incredibly Close	2011
Martinez, Adrian (I)	Cop Out	2010
Martinez, Adrian (I)	Morning Glory	2010
Martinez, Adrian (I)	Before the Devil Knows You're Dead	2007
Martinez, Adrian (I)	A Perfect Murder	1998
Martinez, Adrian (I)	The Taking of Pelham 1 2 3	2009
Martinez, Adrian (I)	In America	2002
Martinez, Adrian (I)	Kick-Ass	2010
Sarsgaard, Peter	Knight and Day	2010
Sarsgaard, Peter	Kinsey	2004
Sarsgaard, Peter	Garden State	2004
Sarsgaard, Peter	Flightplan	2005
Sarsgaard, Peter	The Cell	2000
Sarsgaard, Peter	An Education	2009
Sarsgaard, Peter	K-19: The Widowmaker	2002
Sarsgaard, Peter	The Skeleton Key	2005
Sarsgaard, Peter	Orphan	2009
Sarsgaard, Peter	Green Lantern	2011
Sarsgaard, Peter	Empire	2002
Sarsgaard, Peter	Boys Don't Cry	1999
Sarsgaard, Peter	Jarhead	2005
Sabol, John	Licence to Kill	1989
Sabol, John	Conan the Destroyer	1984
Sabol, John	Rambo: First Blood Part II	1985
Sabol, John	Dune	1984
Boyle, Valerie	Loser	2000
Boyle, Valerie	A Simple Wish	1997
Boyle, Valerie	Booty Call	1997
Boyle, Valerie	The Pacifier	2005
Bouchet, Adrian	Clash of the Titans	2010
Bouchet, Adrian	AVP: Alien vs. Predator	2004
Bouchet, Adrian	Chasing Liberty	2004
Molina, Marielys	American Gangster	2007
Molina, Marielys	Idlewild	2006
Molina, Marielys	Music and Lyrics	2007
Belcher, Patricia	Flatliners	1990
Belcher, Patricia	The Wood	1999
Belcher, Patricia	500) Days of Summer	2009
Belcher, Patricia	Heartbreakers	2001
Belcher, Patricia	Species	1995
Belcher, Patricia	Clear and Present Danger	1994
Belcher, Patricia	Message in a Bottle	1999
Belcher, Patricia	Over Her Dead Body	2008
Belcher, Patricia	Jeepers Creepers	2001
Belcher, Patricia	The Number 23	2007
Maxwell, Paul (I)	A Bridge Too Far	1977
Maxwell, Paul (I)	Aliens	1986
Maxwell, Paul (I)	Indiana Jones and the Last Crusade	1989
Lee, Fred (I)	The Tuxedo	2002
Lee, Fred (I)	The Art of War	2000
Lee, Fred (I)	My Baby's Daddy	2004
Lee, Fred (I)	A Christmas Story	1983
Slaughter, Billy	Battleship	2012
Slaughter, Billy	12 Rounds	2009
Slaughter, Billy	The Final Destination	2009
Slaughter, Billy	Colombiana	2011
Slaughter, Billy	Stay Alive	2006
Slaughter, Billy	Click	2006
Hubley, Whip	Top Gun	1986
Hubley, Whip	Executive Decision	1996
Hubley, Whip	A Very Brady Sequel	1996
Hubley, Whip	A Cinderella Story	2004
Hubley, Whip	Species	1995
Hubley, Whip	St. Elmo's Fire	1985
Sigismondi, Barry	Quarantine	2008
Sigismondi, Barry	xXx: State of the Union	2005
Sigismondi, Barry	Drillbit Taylor	2008
Sigismondi, Barry	Flags of Our Fathers	2006
Sigismondi, Barry	Bobby	2006
Hanna, Bryan (II)	Demolition Man	1993
Hanna, Bryan (II)	Last Action Hero	1993
Hanna, Bryan (II)	Blood Work	2002
Hanna, Bryan (II)	Forrest Gump	1994
Gellis, Craig	Blades of Glory	2007
Gellis, Craig	Meet Dave	2008
Gellis, Craig	Nancy Drew	2007
Gellis, Craig	Rescue Dawn	2006
Gellis, Craig	Mr. Woodcock	2007
Flynn, Colleen (I)	Project X	2012
Flynn, Colleen (I)	Pay It Forward	2000
Flynn, Colleen (I)	Clear and Present Danger	1994
Oscarsson, Per	Änglagård	1992
Oscarsson, Per	Flickan som lekte med elden	2009
Oscarsson, Per	Luftslottet som sprängdes	2009
Barrett, Kelli	Remember Me	2010
Barrett, Kelli	Confessions of a Shopaholic	2009
Barrett, Kelli	Mr. Popper's Penguins	2011
Olds, Lance	Mona Lisa Smile	2003
Olds, Lance	Enchanted	2007
Olds, Lance	Far from Heaven	2002
Tyson, Mike (I)	The Hangover Part II	2011
Tyson, Mike (I)	Rocky Balboa	2006
Tyson, Mike (I)	Crocodile Dundee in Los Angeles	2001
Tyson, Mike (I)	Play It to the Bone	1999
Tyson, Mike (I)	The Hangover	2009
Middlebrook, Keith	Moneyball	2011
Middlebrook, Keith	J. Edgar	2011
Middlebrook, Keith	Thor	2011
Middlebrook, Keith	Battle Los Angeles	2011
Middlebrook, Keith	Bad Teacher	2011
Middlebrook, Keith	Horrible Bosses	2011
Middlebrook, Keith	Iron Man 2	2010
Middlebrook, Keith	The Lincoln Lawyer	2011
Middlebrook, Keith	Transformers: Dark of the Moon	2011
Malthe, Natassia	This Means War	2012
Malthe, Natassia	Disturbing Behavior	1998
Malthe, Natassia	Halloween: Resurrection	2002
Malthe, Natassia	Lake Placid	1999
Malthe, Natassia	40 Days and 40 Nights	2002
Malthe, Natassia	Me, Myself & Irene	2000
Malthe, Natassia	DOA: Dead or Alive	2006
Malthe, Natassia	A Guy Thing	2003
Malthe, Natassia	Percy Jackson & the Olympians: The Lightning Thief	2010
Tierney, Maura	Semi-Pro	2008
Tierney, Maura	Baby Mama	2008
Tierney, Maura	Primal Fear	1996
Tierney, Maura	Primary Colors	1998
Tierney, Maura	Forces of Nature	1999
Tierney, Maura	Welcome to Mooseport	2004
Tierney, Maura	Liar Liar	1997
Tierney, Maura	Instinct	1999
Tierney, Maura	Insomnia	2002
Baker, Jason (VII)	Warrior	2011
Baker, Jason (VII)	The Next Three Days	2010
Baker, Jason (VII)	One for the Money	2012
Jeffrey, Myles	The Ant Bully	2006
Jeffrey, Myles	The Santa Clause 2	2002
Jeffrey, Myles	The Odd Couple II	1998
Jeffrey, Myles	Face/Off	1997
Jeffrey, Myles	Babe: Pig in the City	1998
Aramini, Rebekah	The Sisterhood of the Traveling Pants 2	2008
Aramini, Rebekah	Me, Myself & Irene	2000
Aramini, Rebekah	What's the Worst That Could Happen?	2001
Aramini, Rebekah	Underdog	2007
Burke, Flora	Deuce Bigalow: Male Gigolo	1999
Burke, Flora	Corky Romano	2001
Burke, Flora	Gabriela	2001
Lindsley, Blake	Starship Troopers	1997
Lindsley, Blake	The Glimmer Man	1996
Lindsley, Blake	Mulholland Dr.	2001
Warren, Estella	The Cooler	2003
Warren, Estella	Kangaroo Jack	2003
Warren, Estella	Driven	2001
Phoenix, Joaquin	The Village	2004
Phoenix, Joaquin	Quills	2000
Phoenix, Joaquin	Gladiator	2000
Phoenix, Joaquin	Ladder 49	2004
Phoenix, Joaquin	8MM	1999
Phoenix, Joaquin	Hotel Rwanda	2004
Phoenix, Joaquin	We Own the Night	2007
Phoenix, Joaquin	Walk the Line	2005
Phoenix, Joaquin	Brother Bear	2003
Phoenix, Joaquin	Signs	2002
Phoenix, Joaquin	Parenthood	1989
Phoenix, Joaquin	It's All About Love	2003
Mumy, Liliana	The Santa Clause 3: The Escape Clause	2006
Mumy, Liliana	Hauru no ugoku shiro	2004
Mumy, Liliana	Barnyard	2006
Mumy, Liliana	Cheaper by the Dozen 2	2005
Mumy, Liliana	Cheaper by the Dozen	2003
Mumy, Liliana	The Santa Clause 2	2002
Garibaldi, Mike	Rent	2005
Garibaldi, Mike	Rat Race	2001
Garibaldi, Mike	The Pursuit of Happyness	2006
DeLuca, Joseph (III)	Superbad	2007
DeLuca, Joseph (III)	You Don't Mess with the Zohan	2008
DeLuca, Joseph (III)	Wayne's World	1992
Friedman, Harvey	Valkyrie	2008
Friedman, Harvey	Speed Racer	2008
Friedman, Harvey	Beyond the Sea	2004
Wanatick, Darly	Duplicity	2009
Wanatick, Darly	Confessions of a Shopaholic	2009
Wanatick, Darly	Wall Street: Money Never Sleeps	2010
Vasut, Marek	The League of Extraordinary Gentlemen	2003
Vasut, Marek	Mission: Impossible	1996
Vasut, Marek	Román pro zeny	2005
Vasut, Marek	Van Helsing	2004
Vasut, Marek	Tristan + Isolde	2006
Vasut, Marek	Blade II	2002
Vasut, Marek	Hannibal Rising	2007
Vasut, Marek	Chasing Liberty	2004
Vasut, Marek	La môme	2007
Vasut, Marek	Bad Company	2002
Vasut, Marek	Solomon Kane	2009
Vasut, Marek	xXx	2002
Dietlein, Marsha	Little Children	2006
Dietlein, Marsha	Mickey Blue Eyes	1999
Dietlein, Marsha	Boiler Room	2000
Palmer, Gretchen	Wishmaster	1997
Palmer, Gretchen	When Harry Met Sally...	1989
Palmer, Gretchen	I Got the Hook Up	1998
Bradshaw, Terry (I)	Failure to Launch	2006
Bradshaw, Terry (I)	Robots	2005
Bradshaw, Terry (I)	The Cannonball Run	1981
Bradshaw, Terry (I)	Smokey and the Bandit II	1980
Long, Lisa (I)	Cast Away	2000
Long, Lisa (I)	Legally Blonde 2: Red, White & Blonde	2003
Long, Lisa (I)	What Women Want	2000
Long, Lisa (I)	Yes Man	2008
Westerman, Floyd 'Red Crow'	The Doors	1991
Westerman, Floyd 'Red Crow'	Swing Vote	2008
Westerman, Floyd 'Red Crow'	Hidalgo	2004
Westerman, Floyd 'Red Crow'	Dances with Wolves	1990
Sobalo Jr., Joe	Surrogates	2009
Sobalo Jr., Joe	Fever Pitch	2005
Sobalo Jr., Joe	Zookeeper	2011
Sobalo Jr., Joe	21	2008
Richards, Michael (I)	Bee Movie	2007
Richards, Michael (I)	Problem Child	1990
Richards, Michael (I)	Trial and Error	1997
Kahler, Wolf	Bridget Jones: The Edge of Reason	2004
Kahler, Wolf	Firefox	1982
Kahler, Wolf	Sherlock Holmes: A Game of Shadows	2011
Kahler, Wolf	Shanghai	2010
Gentry, Jake	George of the Jungle	1997
Gentry, Jake	High Crimes	2002
Gentry, Jake	The Wedding Planner	2001
Jinaro, Jossara	The Interpreter	2005
Jinaro, Jossara	World Trade Center	2006
Jinaro, Jossara	The Devil's Rejects	2005
Jinaro, Jossara	Collateral Damage	2002
Post, Tim	Affliction	1997
Post, Tim	Dawn of the Dead	2004
Post, Tim	Battlefield Earth: A Saga of the Year 3000	2000
Kingsley, Ben	What Planet Are You From?	2000
Kingsley, Ben	Bugsy	1991
Kingsley, Ben	Sneakers	1992
Kingsley, Ben	Rules of Engagement	2000
Kingsley, Ben	Thunderbirds	2004
Kingsley, Ben	Prince of Persia: The Sands of Time	2010
Kingsley, Ben	BloodRayne	2005
Kingsley, Ben	Gandhi	1982
Kingsley, Ben	Tuck Everlasting	2002
Kingsley, Ben	The Last Legion	2007
Kingsley, Ben	Shutter Island	2010
Kingsley, Ben	The Love Guru	2008
Kingsley, Ben	Suspect Zero	2004
Kingsley, Ben	Lucky Number Slevin	2006
Kingsley, Ben	Dave	1993
Kingsley, Ben	Oliver Twist	2005
Kingsley, Ben	The Dictator	2012
Kingsley, Ben	Artificial Intelligence: AI	2001
Kingsley, Ben	Species	1995
Kingsley, Ben	House of Sand and Fog	2003
Kingsley, Ben	Schindler's List	1993
Kingsley, Ben	Sexy Beast	2000
Vincent, Frank (I)	Easy Money	1983
Vincent, Frank (I)	Raging Bull	1980
Vincent, Frank (I)	Goodfellas	1990
Vincent, Frank (I)	The Crew	2000
Vincent, Frank (I)	Shark Tale	2004
Vincent, Frank (I)	Belly	1998
Vincent, Frank (I)	Night Falls on Manhattan	1996
Vincent, Frank (I)	Casino	1995
Vincent, Frank (I)	Cop Land	1997
Vincent, Frank (I)	She's the One	1996
Noble, John (I)	The Lord of the Rings: The Two Towers	2002
Noble, John (I)	One Night with the King	2006
Noble, John (I)	The Last Airbender	2010
Noble, John (I)	The Lord of the Rings: The Return of the King	2003
Branch, Vanessa	John Q	2002
Branch, Vanessa	Wild Child	2008
Branch, Vanessa	Pirates of the Caribbean: At World's End	2007
Branch, Vanessa	Pirates of the Caribbean: Dead Man's Chest	2006
Branch, Vanessa	Pirates of the Caribbean: The Curse of the Black Pearl	2003
Branch, Vanessa	The Cell	2000
Paris, Andrew (I)	Police Academy 4: Citizens on Patrol	1987
Paris, Andrew (I)	Police Academy 3: Back in Training	1986
Paris, Andrew (I)	Police Academy 2: Their First Assignment	1985
Chan, Brett	Catwoman	2004
Chan, Brett	War	2007
Chan, Brett	Hot Rod	2007
Chan, Brett	Nacho Libre	2006
Paige, Tarah	Stick It	2006
Paige, Tarah	The Comebacks	2007
Paige, Tarah	A Cinderella Story	2004
Paige, Tarah	A Christmas Carol	2009
Paige, Tarah	Dance Flick	2009
Azlynn, Valerie	Surrogates	2009
Azlynn, Valerie	Bewitched	2005
Azlynn, Valerie	Tropic Thunder	2008
Azlynn, Valerie	Poseidon	2006
Azlynn, Valerie	Constantine	2005
Yee, Kelvin Han	Patch Adams	1998
Yee, Kelvin Han	Lucky You	2007
Yee, Kelvin Han	Sweet November	2001
Yee, Kelvin Han	The Island	2005
Yee, Kelvin Han	True Crime	1999
Oyelowo, David	The Help	2011
Oyelowo, David	The Last King of Scotland	2006
Oyelowo, David	Red Tails	2012
Oyelowo, David	Rise of the Planet of the Apes	2011
Nesbitt, Michael L.	Larry Crowne	2011
Nesbitt, Michael L.	Contraband	2012
Nesbitt, Michael L.	The Notebook	2004
Blanco, Cris	The Duchess	2008
Blanco, Cris	Shanghai	2010
Blanco, Cris	How to Lose Friends & Alienate People	2008
Russo, Vincent James	American Gangster	2007
Russo, Vincent James	Fighting	2009
Russo, Vincent James	August Rush	2007
Russo, Vincent James	The Wrestler	2008
Russo, Vincent James	World Trade Center	2006
Aranha, Ray	Deconstructing Harry	1997
Aranha, Ray	Maid in Manhattan	2002
Aranha, Ray	Die Hard: With a Vengeance	1995
Aranha, Ray	City Hall	1996
Kelly, Helen (I)	Halloween II	1981
Kelly, Helen (I)	The Sure Thing	1985
Kelly, Helen (I)	Breathless	1983
Kelly, Helen (I)	Cobra	1986
Kelly, Helen (I)	Jo Jo Dancer, Your Life Is Calling	1986
Kelly, Helen (I)	Breakin' 2: Electric Boogaloo	1984
Kelly, Helen (I)	Staying Alive	1983
Kelly, Helen (I)	Bachelor Party	1984
Kelly, Helen (I)	Tequila Sunrise	1988
Kelly, Helen (I)	Valley Girl	1983
Baron, Lynda	You Will Meet a Tall Dark Stranger	2010
Baron, Lynda	Yentl	1983
Baron, Lynda	Scoop	2006
Cohen, David (XXVIII)	Freedom Writers	2007
Cohen, David (XXVIII)	You, Me and Dupree	2006
Cohen, David (XXVIII)	Reno 911!: Miami	2007
Cohen, David (XXVIII)	A Serious Man	2009
Cohen, David (XXVIII)	Men in Black 3	2012
Cohen, David (XXVIII)	Contagion	2011
Cohen, David (XXVIII)	17 Again	2009
Cohen, David (XXVIII)	Race to Witch Mountain	2009
Cohen, David (XXVIII)	The Soloist	2009
Cohen, David (XXVIII)	Evan Almighty	2007
Cohen, David (XXVIII)	Cowboys & Aliens	2011
Cohen, David (XXVIII)	Ocean's Thirteen	2007
Cohen, David (XXVIII)	Eagle Eye	2008
Cohen, David (XXVIII)	Bridesmaids	2011
Cohen, David (XXVIII)	The Goods: Live Hard, Sell Hard	2009
Parson, Ron O.J.	Ali	2001
Parson, Ron O.J.	Primal Fear	1996
Parson, Ron O.J.	Barbershop 2: Back in Business	2004
Lerner, Ken (I)	The Running Man	1987
Lerner, Ken (I)	Unlawful Entry	1992
Lerner, Ken (I)	Godzilla	1998
Lerner, Ken (I)	Irreconcilable Differences	1984
Lerner, Ken (I)	Any Which Way You Can	1980
Lerner, Ken (I)	The Story of Us	1999
Lerner, Ken (I)	National Security	2003
Lerner, Ken (I)	The Exorcist III	1990
Lerner, Ken (I)	Senseless	1998
Lerner, Ken (I)	RoboCop 2	1990
Dacascos, Mark	Cradle 2 the Grave	2003
Dacascos, Mark	The Island of Dr. Moreau	1996
Dacascos, Mark	Le pacte des loups	2001
Radley, Xantha	Agent Cody Banks	2003
Radley, Xantha	A Guy Thing	2003
Radley, Xantha	The X Files: I Want to Believe	2008
Radley, Xantha	The Wicker Man	2006
Radley, Xantha	The Fog	2005
Radley, Xantha	Thir13en Ghosts	2001
Shea, Dan (I)	The Cabin in the Woods	2011
Shea, Dan (I)	The Fog	2005
Shea, Dan (I)	Safe	2012
Erdie, Jack	Abduction	2011
Erdie, Jack	Sudden Death	1995
Erdie, Jack	The Road	2009
Erdie, Jack	One for the Money	2012
Jupp Jr., Ed	Born on the Fourth of July	1989
Jupp Jr., Ed	Ransom	1996
Jupp Jr., Ed	A Beautiful Mind	2001
Jupp Jr., Ed	Bringing Out the Dead	1999
Rudrüd, Kristin	Fargo	1996
Rudrüd, Kristin	Drop Dead Gorgeous	1999
Rudrüd, Kristin	Pleasantville	1998
Rawlings, James (III)	Battleship	2012
Rawlings, James (III)	The Dark Knight Rises	2012
Rawlings, James (III)	Abraham Lincoln: Vampire Hunter	2012
Rawlings, James (III)	Oblivion	2013
Flippo, Michael	Radio	2003
Flippo, Michael	O	2001
Flippo, Michael	Something to Talk About	1995
Laren, Michael	Beginners	2010
Laren, Michael	Dracula	1992
Laren, Michael	The Good Girl	2002
Laren, Michael	Mousehunt	1997
Laren, Michael	Angels & Demons	2009
Laren, Michael	The Artist	2011
Liska, Stephen	Star Trek IV: The Voyage Home	1986
Liska, Stephen	Assassins	1995
Liska, Stephen	Hotel for Dogs	2009
Liska, Stephen	Unaccompanied Minors	2006
Liska, Stephen	Conspiracy Theory	1997
Liska, Stephen	Lethal Weapon 4	1998
Liska, Stephen	Timeline	2003
Liska, Stephen	Maverick	1994
Liska, Stephen	Beverly Hills Cop II	1987
Liska, Stephen	Star Trek III: The Search for Spock	1984
Van, Julie (I)	Superhero Movie	2008
Van, Julie (I)	Tropic Thunder	2008
Van, Julie (I)	He's Just Not That Into You	2009
Boriello, Bobby	Private Parts	1997
Boriello, Bobby	Man on the Moon	1999
Boriello, Bobby	Enemy of the State	1998
Solomon, Chariz	My Bestfriend's Girlfriend	2008
Solomon, Chariz	When I Met U	2009
Solomon, Chariz	I Trust and Love You)	2008
Cox, Nikki	The Glimmer Man	1996
Cox, Nikki	Terminator 2: Judgment Day	1991
Cox, Nikki	Nutty Professor II: The Klumps	2000
Bergman, Jeremy	Dudley Do-Right	1999
Bergman, Jeremy	Kicking & Screaming	2005
Bergman, Jeremy	The Station Agent	2003
Campbell, Chuck (I)	Superstar	1999
Campbell, Chuck (I)	Urban Legends: Final Cut	2000
Campbell, Chuck (I)	Jason X	2001
Campbell, Chuck (I)	Angel Eyes	2001
Levine, Anna (I)	Fatal Attraction	1987
Levine, Anna (I)	Unforgiven	1992
Levine, Anna (I)	The Crow	1994
Levine, Anna (I)	Desperately Seeking Susan	1985
Levine, Anna (I)	Baby's Day Out	1994
Levine, Anna (I)	Wall Street	1987
Levine, Anna (I)	Bad Boys	1995
Martin, Alvester	Footloose	2011
Martin, Alvester	Stomp the Yard	2007
Martin, Alvester	Center Stage	2000
Chepovetsky, Dmitry	I'll Be Home for Christmas	1998
Chepovetsky, Dmitry	Mission to Mars	2000
Chepovetsky, Dmitry	Lucky Number Slevin	2006
Chepovetsky, Dmitry	Dead Silence	2007
Chepovetsky, Dmitry	K-19: The Widowmaker	2002
Chepovetsky, Dmitry	Man of the Year	2006
Chepovetsky, Dmitry	Mission: Impossible - Ghost Protocol	2011
Jordan, Will (I)	The Doors	1991
Jordan, Will (I)	Broadway Danny Rose	1984
Jordan, Will (I)	Down with Love	2003
Jennings, Garth	Hot Fuzz	2007
Jennings, Garth	The Hitchhiker's Guide to the Galaxy	2005
Jennings, Garth	Fantastic Mr. Fox	2009
Jennings, Garth	Shaun of the Dead	2004
Sylvester, Harold	Trippin'	1999
Sylvester, Harold	The Sixth Man	1997
Sylvester, Harold	An Officer and a Gentleman	1982
Loyzaga, Bing	Enteng Kabisote 3: Okay ka fairy ko... The legend goes on and on and on	2006
Loyzaga, Bing	Enteng ng Ina mo	2011
Loyzaga, Bing	Si Agimat at si Enteng Kabisote	2010
Carroll, James (III)	Police Academy 4: Citizens on Patrol	1987
Carroll, James (III)	Dirty Work	1998
Carroll, James (III)	Death to Smoochy	2002
Summer, Cree	Atlantis: The Lost Empire	2001
Summer, Cree	Superman Returns	2006
Summer, Cree	Rugrats in Paris: The Movie - Rugrats II	2000
Summer, Cree	Rugrats Go Wild	2003
Summer, Cree	The Wild Thornberrys Movie	2002
Summer, Cree	The Rugrats Movie	1998
Summer, Cree	StarCraft II: Wings of Liberty	2010
Summer, Cree	Fantastic Four	2005
Johnson, Jennifer D.	Iron Man 2	2010
Johnson, Jennifer D.	Jackass Number Two	2006
Johnson, Jennifer D.	Idlewild	2006
Lane, Diane (I)	Unfaithful	2002
Lane, Diane (I)	Murder at 1600	1997
Lane, Diane (I)	Secretariat	2010
Lane, Diane (I)	Under the Tuscan Sun	2003
Lane, Diane (I)	My Dog Skip	2000
Lane, Diane (I)	Jumper	2008
Lane, Diane (I)	Man of Steel	2013
Lane, Diane (I)	Must Love Dogs	2005
Lane, Diane (I)	The Cotton Club	1984
Lane, Diane (I)	Nights in Rodanthe	2008
Lane, Diane (I)	Jack	1996
Lane, Diane (I)	Untraceable	2008
Lane, Diane (I)	The Glass House	2001
Lane, Diane (I)	Hollywoodland	2006
Lane, Diane (I)	The Perfect Storm	2000
Lane, Diane (I)	Judge Dredd	1995
Lane, Diane (I)	Hard Ball	2001
Copeman, Michael	Fly Away Home	1996
Copeman, Michael	The Assassination of Jesse James by the Coward Robert Ford	2007
Copeman, Michael	The Fly	1986
Copeman, Michael	Bless the Child	2000
Copeman, Michael	Death to Smoochy	2002
McGovern, Don	Die Hard 2	1990
McGovern, Don	Con Air	1997
McGovern, Don	Demolition Man	1993
Lewis, Bobo	Arthur	1981
Lewis, Bobo	One True Thing	1998
Lewis, Bobo	It's a Mad Mad Mad Mad World	1963
Harrington, Adam (I)	Valentine	2001
Harrington, Adam (I)	Out Cold	2001
Harrington, Adam (I)	The Ugly Truth	2009
Harrington, Adam (I)	House of the Dead	2003
Cubison, Richard	The Man Who Knew Too Little	1997
Cubison, Richard	The Saint	1997
Cubison, Richard	The Best Exotic Marigold Hotel	2011
Cubison, Richard	Harry Potter and the Order of the Phoenix	2007
Cubison, Richard	The Jackal	1997
Cubison, Richard	The Living Daylights	1987
Mariani, Janean Christine	Just Like Heaven	2005
Mariani, Janean Christine	Edtv	1999
Mariani, Janean Christine	Flubber	1997
Mariani, Janean Christine	15 Minutes	2001
Mariani, Janean Christine	The Bachelor	1999
Rich, Glendon	Wag the Dog	1997
Rich, Glendon	Pulp Fiction	1994
Rich, Glendon	Amistad	1997
Rich, Glendon	American History X	1998
Rich, Glendon	Why Do Fools Fall in Love	1998
Rich, Glendon	The X Files	1998
Rich, Glendon	The Thirteenth Floor	1999
Rich, Glendon	Jackie Brown	1997
Hill, Jonah	Horton Hears a Who!	2008
Hill, Jonah	Evan Almighty	2007
Hill, Jonah	Knocked Up	2007
Hill, Jonah	Superbad	2007
Hill, Jonah	Moneyball	2011
Hill, Jonah	Accepted	2006
Hill, Jonah	Walk Hard: The Dewey Cox Story	2007
Hill, Jonah	Forgetting Sarah Marshall	2008
Hill, Jonah	I Heart Huckabees	2004
Hill, Jonah	The 40 Year Old Virgin	2005
Hill, Jonah	Funny People	2009
Hill, Jonah	Get Him to the Greek	2010
Hill, Jonah	21 Jump Street	2012
Hill, Jonah	How to Train Your Dragon	2010
Hill, Jonah	Click	2006
Hill, Jonah	Night at the Museum: Battle of the Smithsonian	2009
Hill, Jonah	The Invention of Lying	2009
Hill, Jonah	The Sitter	2011
Hill, Jonah	Megamind	2010
Campbell, Desmond	The Incredible Hulk	2008
Campbell, Desmond	Frequency	2000
Campbell, Desmond	The Bone Collector	1999
Campbell, Desmond	Bait	2000
Campbell, Desmond	Woo	1998
Campbell, Desmond	Snake Eyes	1998
Campbell, Desmond	Saw 3D	2010
Meyer, Ralph H.	Real Steel	2011
Meyer, Ralph H.	The Ides of March	2011
Meyer, Ralph H.	A Very Harold & Kumar 3D Christmas	2011
Meyer, Ralph H.	Cedar Rapids	2011
Meyer, Ralph H.	Scream 4	2011
Baker, Jill (I)	Shakespeare in Love	1998
Baker, Jill (I)	Notes on a Scandal	2006
Baker, Jill (I)	Salmon Fishing in the Yemen	2011
Baker, Jill (I)	John Carter	2012
